traj_cluster_ra,h,arf,n,prop
2,61,ARF_MIXED,10,0.029239766081871343
2,61,NO_ARF,296,0.8654970760233918
2,62,ARF_HYPER,4,0.011695906432748537
2,62,ARF_HYPOX,36,0.10526315789473684
2,62,ARF_MIXED,9,0.02631578947368421
2,62,NO_ARF,293,0.8567251461988304
2,63,ARF_HYPER,4,0.011695906432748537
2,63,ARF_HYPOX,34,0.09941520467836257
2,63,ARF_MIXED,9,0.02631578947368421
2,63,NO_ARF,295,0.8625730994152047
2,64,ARF_HYPER,5,0.014619883040935672
2,64,ARF_HYPOX,38,0.1111111111111111
2,64,ARF_MIXED,10,0.029239766081871343
2,64,NO_ARF,289,0.8450292397660819
2,65,ARF_HYPER,5,0.014619883040935672
2,65,ARF_HYPOX,40,0.11695906432748537
2,65,ARF_MIXED,9,0.02631578947368421
2,65,NO_ARF,288,0.8421052631578947
2,66,ARF_HYPER,5,0.014619883040935672
2,66,ARF_HYPOX,34,0.09941520467836257
2,66,ARF_MIXED,8,0.023391812865497075
2,66,NO_ARF,295,0.8625730994152047
2,67,ARF_HYPER,5,0.014619883040935672
2,67,ARF_HYPOX,34,0.09941520467836257
2,67,ARF_MIXED,8,0.023391812865497075
2,67,NO_ARF,295,0.8625730994152047
2,68,ARF_HYPER,3,0.008771929824561403
2,68,ARF_HYPOX,34,0.09941520467836257
2,68,ARF_MIXED,9,0.02631578947368421
2,68,NO_ARF,296,0.8654970760233918
2,69,ARF_HYPER,4,0.011695906432748537
2,69,ARF_HYPOX,33,0.09649122807017543
2,69,ARF_MIXED,8,0.023391812865497075
2,69,NO_ARF,297,0.868421052631579
2,70,ARF_HYPER,3,0.008771929824561403
2,70,ARF_HYPOX,37,0.10818713450292397
2,70,ARF_MIXED,9,0.02631578947368421
2,70,NO_ARF,293,0.8567251461988304
2,71,ARF_HYPER,3,0.008771929824561403
2,71,ARF_HYPOX,33,0.09649122807017543
2,71,ARF_MIXED,8,0.023391812865497075
2,71,NO_ARF,298,0.8713450292397661
2,72,ARF_HYPER,2,0.005847953216374269
2,72,ARF_HYPOX,31,0.09064327485380116
2,72,ARF_MIXED,7,0.02046783625730994
2,72,NO_ARF,302,0.8830409356725146
3,0,ARF_HYPER,9,0.0141287284144427
3,0,ARF_HYPOX,24,0.03767660910518053
3,0,ARF_MIXED,10,0.015698587127158554
3,0,NO_ARF,594,0.9324960753532182
3,1,ARF_HYPER,12,0.018838304552590265
3,1,ARF_HYPOX,43,0.06750392464678179
3,1,ARF_MIXED,12,0.018838304552590265
3,1,NO_ARF,570,0.8948194662480377
3,2,ARF_HYPER,17,0.026687598116169546
3,2,ARF_HYPOX,51,0.08006279434850863
3,2,ARF_MIXED,16,0.02511773940345369
3,2,NO_ARF,553,0.8681318681318682
3,3,ARF_HYPER,19,0.029827315541601257
3,3,ARF_HYPOX,54,0.0847723704866562
3,3,ARF_MIXED,20,0.03139717425431711
3,3,NO_ARF,544,0.8540031397174255
