traj_cluster_ra,h,rs,n,prop
2,2,OTHER,1,0.0029239766081871343
2,2,ROOM AIR,6,0.017543859649122806
2,3,IMV,10,0.029239766081871343
2,3,LOW_O2,50,0.14619883040935672
2,3,NIV,276,0.8070175438596491
2,3,OTHER,1,0.0029239766081871343
2,3,ROOM AIR,5,0.014619883040935672
2,4,IMV,10,0.029239766081871343
2,4,LOW_O2,43,0.12573099415204678
2,4,NIV,285,0.8333333333333334
2,4,OTHER,1,0.0029239766081871343
2,4,ROOM AIR,3,0.008771929824561403
2,5,IMV,10,0.029239766081871343
2,5,LOW_O2,49,0.14327485380116958
2,5,NIV,280,0.8187134502923976
2,5,ROOM AIR,3,0.008771929824561403
2,6,IMV,10,0.029239766081871343
2,6,LOW_O2,44,0.1286549707602339
2,6,NIV,283,0.827485380116959
2,6,OTHER,1,0.0029239766081871343
2,6,ROOM AIR,4,0.011695906432748537
2,7,IMV,10,0.029239766081871343
2,7,LOW_O2,44,0.1286549707602339
2,7,NIV,283,0.827485380116959
2,7,OTHER,3,0.008771929824561403
2,7,ROOM AIR,2,0.005847953216374269
2,8,IMV,10,0.029239766081871343
2,8,LOW_O2,41,0.11988304093567251
2,8,NIV,285,0.8333333333333334
2,8,OTHER,4,0.011695906432748537
2,8,ROOM AIR,2,0.005847953216374269
2,9,IMV,9,0.02631578947368421
2,9,LOW_O2,42,0.12280701754385964
2,9,NIV,286,0.8362573099415205
2,9,OTHER,3,0.008771929824561403
2,9,ROOM AIR,2,0.005847953216374269
2,10,IMV,9,0.02631578947368421
2,10,LOW_O2,45,0.13157894736842105
2,10,NIV,284,0.8304093567251462
2,10,ROOM AIR,4,0.011695906432748537
2,11,IMV,9,0.02631578947368421
2,11,LOW_O2,51,0.14912280701754385
2,11,NIV,277,0.8099415204678363
2,11,OTHER,1,0.0029239766081871343
2,11,ROOM AIR,4,0.011695906432748537
2,12,IMV,10,0.029239766081871343
2,12,LOW_O2,50,0.14619883040935672
2,12,NIV,277,0.8099415204678363
2,12,OTHER,1,0.0029239766081871343
2,12,ROOM AIR,4,0.011695906432748537
2,13,IMV,9,0.02631578947368421
2,13,LOW_O2,51,0.14912280701754385
2,13,NIV,277,0.8099415204678363
2,13,OTHER,1,0.0029239766081871343
2,13,ROOM AIR,4,0.011695906432748537
2,14,IMV,9,0.02631578947368421
