traj_cluster_ra,h,arf,n,prop
4,13,ARF_MIXED,2,0.07407407407407407
4,13,NO_ARF,16,0.5925925925925926
4,14,ARF_HYPER,1,0.037037037037037035
4,14,ARF_HYPOX,6,0.2222222222222222
4,14,ARF_MIXED,3,0.1111111111111111
4,14,NO_ARF,17,0.6296296296296297
4,15,ARF_HYPOX,6,0.2222222222222222
4,15,ARF_MIXED,3,0.1111111111111111
4,15,NO_ARF,18,0.6666666666666666
4,16,ARF_HYPOX,6,0.2222222222222222
4,16,ARF_MIXED,3,0.1111111111111111
4,16,NO_ARF,18,0.6666666666666666
4,17,ARF_HYPOX,7,0.25925925925925924
4,17,ARF_MIXED,1,0.037037037037037035
4,17,NO_ARF,19,0.7037037037037037
4,18,ARF_HYPOX,7,0.25925925925925924
4,18,ARF_MIXED,1,0.037037037037037035
4,18,NO_ARF,19,0.7037037037037037
4,19,ARF_HYPOX,7,0.25925925925925924
4,19,ARF_MIXED,2,0.07407407407407407
4,19,NO_ARF,18,0.6666666666666666
4,20,ARF_HYPOX,4,0.14814814814814814
4,20,ARF_MIXED,2,0.07407407407407407
4,20,NO_ARF,21,0.7777777777777778
4,21,ARF_HYPER,1,0.037037037037037035
4,21,ARF_HYPOX,6,0.2222222222222222
4,21,ARF_MIXED,1,0.037037037037037035
4,21,NO_ARF,19,0.7037037037037037
4,22,ARF_HYPER,1,0.037037037037037035
4,22,ARF_HYPOX,6,0.2222222222222222
4,22,ARF_MIXED,1,0.037037037037037035
4,22,NO_ARF,19,0.7037037037037037
4,23,ARF_HYPER,1,0.037037037037037035
4,23,ARF_HYPOX,6,0.2222222222222222
4,23,ARF_MIXED,2,0.07407407407407407
4,23,NO_ARF,18,0.6666666666666666
4,24,ARF_HYPER,1,0.037037037037037035
4,24,ARF_HYPOX,5,0.18518518518518517
4,24,ARF_MIXED,3,0.1111111111111111
4,24,NO_ARF,18,0.6666666666666666
4,25,ARF_HYPER,1,0.037037037037037035
4,25,ARF_HYPOX,5,0.18518518518518517
4,25,ARF_MIXED,3,0.1111111111111111
4,25,NO_ARF,18,0.6666666666666666
4,26,ARF_HYPER,1,0.037037037037037035
4,26,ARF_HYPOX,5,0.18518518518518517
4,26,ARF_MIXED,2,0.07407407407407407
4,26,NO_ARF,19,0.7037037037037037
4,27,ARF_HYPER,1,0.037037037037037035
4,27,ARF_HYPOX,3,0.1111111111111111
4,27,ARF_MIXED,3,0.1111111111111111
4,27,NO_ARF,20,0.7407407407407407
4,28,ARF_HYPER,1,0.037037037037037035
4,28,ARF_HYPOX,4,0.14814814814814814
4,28,ARF_MIXED,3,0.1111111111111111
4,28,NO_ARF,19,0.7037037037037037
4,29,ARF_HYPER,2,0.07407407407407407
4,29,ARF_HYPOX,5,0.18518518518518517
4,29,ARF_MIXED,3,0.1111111111111111
4,29,NO_ARF,17,0.6296296296296297
4,30,ARF_HYPER,1,0.037037037037037035
4,30,ARF_HYPOX,5,0.18518518518518517
4,30,ARF_MIXED,3,0.1111111111111111
4,30,NO_ARF,18,0.6666666666666666
4,31,ARF_HYPER,1,0.037037037037037035
4,31,ARF_HYPOX,6,0.2222222222222222
4,31,ARF_MIXED,3,0.1111111111111111
4,31,NO_ARF,17,0.6296296296296297
4,32,ARF_HYPER,1,0.037037037037037035
4,32,ARF_HYPOX,7,0.25925925925925924
4,32,ARF_MIXED,3,0.1111111111111111
4,32,NO_ARF,16,0.5925925925925926
4,33,ARF_HYPER,1,0.037037037037037035
4,33,ARF_HYPOX,8,0.2962962962962963
4,33,ARF_MIXED,4,0.14814814814814814
4,33,NO_ARF,14,0.5185185185185185
4,34,ARF_HYPER,1,0.037037037037037035
4,34,ARF_HYPOX,7,0.25925925925925924
4,34,ARF_MIXED,4,0.14814814814814814
4,34,NO_ARF,15,0.5555555555555556
4,35,ARF_HYPER,1,0.037037037037037035
4,35,ARF_HYPOX,6,0.2222222222222222
4,35,ARF_MIXED,4,0.14814814814814814
4,35,NO_ARF,16,0.5925925925925926
4,36,ARF_HYPER,1,0.037037037037037035
4,36,ARF_HYPOX,6,0.2222222222222222
4,36,ARF_MIXED,4,0.14814814814814814
4,36,NO_ARF,16,0.5925925925925926
4,37,ARF_HYPER,1,0.037037037037037035
4,37,ARF_HYPOX,5,0.18518518518518517
4,37,ARF_MIXED,4,0.14814814814814814
4,37,NO_ARF,17,0.6296296296296297
4,38,ARF_HYPER,2,0.07407407407407407
4,38,ARF_HYPOX,5,0.18518518518518517
4,38,ARF_MIXED,3,0.1111111111111111
4,38,NO_ARF,17,0.6296296296296297
4,39,ARF_HYPER,1,0.037037037037037035
4,39,ARF_HYPOX,4,0.14814814814814814
4,39,ARF_MIXED,4,0.14814814814814814
4,39,NO_ARF,18,0.6666666666666666
4,40,ARF_HYPER,1,0.037037037037037035
4,40,ARF_HYPOX,3,0.1111111111111111
4,40,ARF_MIXED,3,0.1111111111111111
4,40,NO_ARF,20,0.7407407407407407
4,41,ARF_HYPOX,5,0.18518518518518517
4,41,ARF_MIXED,2,0.07407407407407407
